dataset,fold,seed,method,cost_ratio,C_rev,B,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
Cross-Cultural,2,42,cs_budget_selected,3.0,0.25,0.7,482,241,241,326,156,156,0,326,9,15,73,59,0.03734439834024896,0.06224066390041494,0.6763485477178424,0.3236514522821577,0.3236514522821577,0.950207468879668,0.9626556016597511,0.9377593360995851,135.5,0.28112033195020747
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,0.25,0.7,482,241,241,334,148,148,0,334,3,18,50,77,0.012448132780082987,0.07468879668049792,0.6929460580912863,0.3070539419087137,0.3070539419087137,0.9564315352697096,0.9875518672199171,0.9253112033195021,140.5,0.29149377593361
Cross-Cultural,2,42,cs_budget_selected,3.0,0.25,0.8,482,241,241,326,156,156,0,326,9,15,73,59,0.03734439834024896,0.06224066390041494,0.6763485477178424,0.3236514522821577,0.3236514522821577,0.950207468879668,0.9626556016597511,0.9377593360995851,135.5,0.28112033195020747
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,0.25,0.8,482,241,241,373,109,109,0,373,2,15,30,62,0.008298755186721992,0.06224066390041494,0.7738589211618258,0.22614107883817428,0.22614107883817428,0.9647302904564315,0.991701244813278,0.9377593360995851,140.25,0.29097510373443985
Cross-Cultural,2,42,cs_mondrian,3.0,0.5,,482,241,241,324,158,158,0,324,9,15,75,59,0.03734439834024896,0.06224066390041494,0.6721991701244814,0.3278008298755187,0.3278008298755187,0.950207468879668,0.9626556016597511,0.9377593360995851,216.0,0.44813278008298757
Cross-Cultural,2,42,s1_reverse,3.0,0.5,,482,241,241,310,172,172,0,310,2,31,29,110,0.008298755186721992,0.12863070539419086,0.6431535269709544,0.35684647302904565,0.35684647302904565,0.9315352697095436,0.991701244813278,0.8713692946058091,250.0,0.5186721991701245
Cross-Cultural,2,42,cs_budget_selected,3.0,0.5,0.6,482,241,241,280,202,202,0,280,19,17,94,72,0.07883817427385892,0.07053941908713693,0.5809128630705395,0.4190871369294606,0.4190871369294606,0.9253112033195021,0.921161825726141,0.9294605809128631,210.0,0.43568464730290457
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,0.5,0.6,482,241,241,261,221,221,0,261,9,31,73,108,0.03734439834024896,0.12863070539419086,0.5414937759336099,0.45850622406639,0.45850622406639,0.91701244813278,0.9626556016597511,0.8713692946058091,232.5,0.4823651452282158
Cross-Cultural,2,42,cs_budget_selected,3.0,0.5,0.7,482,241,241,326,156,156,0,326,9,15,73,59,0.03734439834024896,0.06224066390041494,0.6763485477178424,0.3236514522821577,0.3236514522821577,0.950207468879668,0.9626556016597511,0.9377593360995851,217.0,0.45020746887966806
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,0.5,0.7,482,241,241,261,221,221,0,261,9,31,73,108,0.03734439834024896,0.12863070539419086,0.5414937759336099,0.45850622406639,0.45850622406639,0.91701244813278,0.9626556016597511,0.8713692946058091,232.5,0.4823651452282158
Cross-Cultural,2,42,cs_budget_selected,3.0,0.5,0.8,482,241,241,326,156,156,0,326,9,15,73,59,0.03734439834024896,0.06224066390041494,0.6763485477178424,0.3236514522821577,0.3236514522821577,0.950207468879668,0.9626556016597511,0.9377593360995851,217.0,0.45020746887966806
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,0.5,0.8,482,241,241,373,109,109,0,373,2,15,30,62,0.008298755186721992,0.06224066390041494,0.7738589211618258,0.22614107883817428,0.22614107883817428,0.9647302904564315,0.991701244813278,0.9377593360995851,233.5,0.48443983402489627
Cross-Cultural,2,42,cs_mondrian,3.0,1.0,,482,241,241,324,158,158,0,324,9,15,75,59,0.03734439834024896,0.06224066390041494,0.6721991701244814,0.3278008298755187,0.3278008298755187,0.950207468879668,0.9626556016597511,0.9377593360995851,378.0,0.7842323651452282
Cross-Cultural,2,42,s1_reverse,3.0,1.0,,482,241,241,310,172,172,0,310,2,31,29,110,0.008298755186721992,0.12863070539419086,0.6431535269709544,0.35684647302904565,0.35684647302904565,0.9315352697095436,0.991701244813278,0.8713692946058091,405.0,0.8402489626556017
Cross-Cultural,2,42,cs_budget_selected,3.0,1.0,0.6,482,241,241,7,475,475,0,7,106,46,189,134,0.43983402489626555,0.1908713692946058,0.014522821576763486,0.9854771784232366,0.9854771784232366,0.6846473029045643,0.5601659751037344,0.8091286307053942,251.0,0.520746887966805
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,1.0,0.6,482,241,241,129,353,353,0,129,38,56,119,140,0.15767634854771784,0.23236514522821577,0.2676348547717842,0.7323651452282157,0.7323651452282157,0.8049792531120332,0.8423236514522822,0.7676348547717843,335.0,0.6950207468879668
Cross-Cultural,2,42,cs_budget_selected,3.0,1.0,0.7,482,241,241,7,475,475,0,7,106,46,189,134,0.43983402489626555,0.1908713692946058,0.014522821576763486,0.9854771784232366,0.9854771784232366,0.6846473029045643,0.5601659751037344,0.8091286307053942,251.0,0.520746887966805
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,1.0,0.7,482,241,241,129,353,353,0,129,38,56,119,140,0.15767634854771784,0.23236514522821577,0.2676348547717842,0.7323651452282157,0.7323651452282157,0.8049792531120332,0.8423236514522822,0.7676348547717843,335.0,0.6950207468879668
Cross-Cultural,2,42,cs_budget_selected,3.0,1.0,0.8,482,241,241,7,475,475,0,7,106,46,189,134,0.43983402489626555,0.1908713692946058,0.014522821576763486,0.9854771784232366,0.9854771784232366,0.6846473029045643,0.5601659751037344,0.8091286307053942,251.0,0.520746887966805
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,1.0,0.8,482,241,241,129,353,353,0,129,38,56,119,140,0.15767634854771784,0.23236514522821577,0.2676348547717842,0.7323651452282157,0.7323651452282157,0.8049792531120332,0.8423236514522822,0.7676348547717843,335.0,0.6950207468879668
Cross-Cultural,2,42,cs_mondrian,3.0,2.0,,482,241,241,324,158,158,0,324,9,15,75,59,0.03734439834024896,0.06224066390041494,0.6721991701244814,0.3278008298755187,0.3278008298755187,0.950207468879668,0.9626556016597511,0.9377593360995851,702.0,1.4564315352697095
Cross-Cultural,2,42,s1_reverse,3.0,2.0,,482,241,241,310,172,172,0,310,2,31,29,110,0.008298755186721992,0.12863070539419086,0.6431535269709544,0.35684647302904565,0.35684647302904565,0.9315352697095436,0.991701244813278,0.8713692946058091,715.0,1.483402489626556
Cross-Cultural,2,42,cs_budget_selected,3.0,2.0,0.6,482,241,241,7,475,475,0,7,106,46,189,134,0.43983402489626555,0.1908713692946058,0.014522821576763486,0.9854771784232366,0.9854771784232366,0.6846473029045643,0.5601659751037344,0.8091286307053942,258.0,0.5352697095435685
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,2.0,0.6,482,241,241,20,462,462,0,20,62,83,144,173,0.2572614107883817,0.34439834024896265,0.04149377593360996,0.9585062240663901,0.9585062240663901,0.6991701244813278,0.7427385892116183,0.6556016597510373,351.0,0.7282157676348547
Cross-Cultural,2,42,cs_budget_selected,3.0,2.0,0.7,482,241,241,7,475,475,0,7,106,46,189,134,0.43983402489626555,0.1908713692946058,0.014522821576763486,0.9854771784232366,0.9854771784232366,0.6846473029045643,0.5601659751037344,0.8091286307053942,258.0,0.5352697095435685
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,2.0,0.7,482,241,241,20,462,462,0,20,62,83,144,173,0.2572614107883817,0.34439834024896265,0.04149377593360996,0.9585062240663901,0.9585062240663901,0.6991701244813278,0.7427385892116183,0.6556016597510373,351.0,0.7282157676348547
Cross-Cultural,2,42,cs_budget_selected,3.0,2.0,0.8,482,241,241,7,475,475,0,7,106,46,189,134,0.43983402489626555,0.1908713692946058,0.014522821576763486,0.9854771784232366,0.9854771784232366,0.6846473029045643,0.5601659751037344,0.8091286307053942,258.0,0.5352697095435685
Cross-Cultural,2,42,s2_oracle_scalar_alpha,3.0,2.0,0.8,482,241,241,20,462,462,0,20,62,83,144,173,0.2572614107883817,0.34439834024896265,0.04149377593360996,0.9585062240663901,0.9585062240663901,0.6991701244813278,0.7427385892116183,0.6556016597510373,351.0,0.7282157676348547
Cross-Cultural,2,42,cs_mondrian,5.0,0.25,,482,241,241,362,120,120,0,362,9,4,75,32,0.03734439834024896,0.016597510373443983,0.7510373443983402,0.24896265560165975,0.24896265560165975,0.9730290456431535,0.9626556016597511,0.983402489626556,119.5,0.2479253112033195
Cross-Cultural,2,42,s1_reverse,5.0,0.25,,482,241,241,319,163,163,0,319,2,31,20,110,0.008298755186721992,0.12863070539419086,0.6618257261410788,0.3381742738589212,0.3381742738589212,0.9315352697095436,0.991701244813278,0.8713692946058091,236.75,0.49118257261410786
Cross-Cultural,2,42,cs_budget_selected,5.0,0.25,0.6,482,241,241,305,177,177,0,305,19,12,94,52,0.07883817427385892,0.04979253112033195,0.6327800829875518,0.36721991701244816,0.36721991701244816,0.9356846473029046,0.921161825726141,0.950207468879668,155.25,0.3220954356846473
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,0.25,0.6,482,241,241,286,196,196,0,286,5,27,64,100,0.02074688796680498,0.11203319502074689,0.5933609958506224,0.4066390041493776,0.4066390041493776,0.9336099585062241,0.979253112033195,0.8879668049792531,211.5,0.4387966804979253
Cross-Cultural,2,42,cs_budget_selected,5.0,0.25,0.7,482,241,241,305,177,177,0,305,19,12,94,52,0.07883817427385892,0.04979253112033195,0.6327800829875518,0.36721991701244816,0.36721991701244816,0.9356846473029046,0.921161825726141,0.950207468879668,155.25,0.3220954356846473
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,0.25,0.7,482,241,241,334,148,148,0,334,3,18,50,77,0.012448132780082987,0.07468879668049792,0.6929460580912863,0.3070539419087137,0.3070539419087137,0.9564315352697096,0.9875518672199171,0.9253112033195021,176.5,0.36618257261410786
Cross-Cultural,2,42,cs_budget_selected,5.0,0.25,0.8,482,241,241,305,177,177,0,305,19,12,94,52,0.07883817427385892,0.04979253112033195,0.6327800829875518,0.36721991701244816,0.36721991701244816,0.9356846473029046,0.921161825726141,0.950207468879668,155.25,0.3220954356846473
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,0.25,0.8,482,241,241,373,109,109,0,373,2,15,30,62,0.008298755186721992,0.06224066390041494,0.7738589211618258,0.22614107883817428,0.22614107883817428,0.9647302904564315,0.991701244813278,0.9377593360995851,170.25,0.3532157676348548
Cross-Cultural,2,42,cs_mondrian,5.0,0.5,,482,241,241,362,120,120,0,362,9,4,75,32,0.03734439834024896,0.016597510373443983,0.7510373443983402,0.24896265560165975,0.24896265560165975,0.9730290456431535,0.9626556016597511,0.983402489626556,210.0,0.43568464730290457
Cross-Cultural,2,42,s1_reverse,5.0,0.5,,482,241,241,319,163,163,0,319,2,31,20,110,0.008298755186721992,0.12863070539419086,0.6618257261410788,0.3381742738589212,0.3381742738589212,0.9315352697095436,0.991701244813278,0.8713692946058091,316.5,0.6566390041493776
Cross-Cultural,2,42,cs_budget_selected,5.0,0.5,0.6,482,241,241,269,213,213,0,269,29,15,107,62,0.12033195020746888,0.06224066390041494,0.558091286307054,0.44190871369294604,0.44190871369294604,0.9087136929460581,0.8796680497925311,0.9377593360995851,238.5,0.4948132780082988
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,0.5,0.6,482,241,241,261,221,221,0,261,9,31,73,108,0.03734439834024896,0.12863070539419086,0.5414937759336099,0.45850622406639,0.45850622406639,0.91701244813278,0.9626556016597511,0.8713692946058091,294.5,0.6109958506224067
Cross-Cultural,2,42,cs_budget_selected,5.0,0.5,0.7,482,241,241,269,213,213,0,269,29,15,107,62,0.12033195020746888,0.06224066390041494,0.558091286307054,0.44190871369294604,0.44190871369294604,0.9087136929460581,0.8796680497925311,0.9377593360995851,238.5,0.4948132780082988
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,0.5,0.7,482,241,241,334,148,148,0,334,3,18,50,77,0.012448132780082987,0.07468879668049792,0.6929460580912863,0.3070539419087137,0.3070539419087137,0.9564315352697096,0.9875518672199171,0.9253112033195021,260.0,0.5394190871369294
Cross-Cultural,2,42,cs_budget_selected,5.0,0.5,0.8,482,241,241,269,213,213,0,269,29,15,107,62,0.12033195020746888,0.06224066390041494,0.558091286307054,0.44190871369294604,0.44190871369294604,0.9087136929460581,0.8796680497925311,0.9377593360995851,238.5,0.4948132780082988
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,0.5,0.8,482,241,241,373,109,109,0,373,2,15,30,62,0.008298755186721992,0.06224066390041494,0.7738589211618258,0.22614107883817428,0.22614107883817428,0.9647302904564315,0.991701244813278,0.9377593360995851,263.5,0.5466804979253111
Cross-Cultural,2,42,cs_mondrian,5.0,1.0,,482,241,241,362,120,120,0,362,9,4,75,32,0.03734439834024896,0.016597510373443983,0.7510373443983402,0.24896265560165975,0.24896265560165975,0.9730290456431535,0.9626556016597511,0.983402489626556,391.0,0.8112033195020747
Cross-Cultural,2,42,s1_reverse,5.0,1.0,,482,241,241,319,163,163,0,319,2,31,20,110,0.008298755186721992,0.12863070539419086,0.6618257261410788,0.3381742738589212,0.3381742738589212,0.9315352697095436,0.991701244813278,0.8713692946058091,476.0,0.9875518672199171
Cross-Cultural,2,42,cs_budget_selected,5.0,1.0,0.6,482,241,241,48,434,434,0,48,106,31,189,108,0.43983402489626555,0.12863070539419086,0.0995850622406639,0.9004149377593361,0.9004149377593361,0.7157676348547718,0.5601659751037344,0.8713692946058091,309.0,0.6410788381742739
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,1.0,0.6,482,241,241,153,329,329,0,153,31,52,109,137,0.12863070539419086,0.2157676348547718,0.31742738589211617,0.6825726141078838,0.6825726141078838,0.8278008298755186,0.8713692946058091,0.7842323651452282,444.0,0.921161825726141
Cross-Cultural,2,42,cs_budget_selected,5.0,1.0,0.7,482,241,241,48,434,434,0,48,106,31,189,108,0.43983402489626555,0.12863070539419086,0.0995850622406639,0.9004149377593361,0.9004149377593361,0.7157676348547718,0.5601659751037344,0.8713692946058091,309.0,0.6410788381742739
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,1.0,0.7,482,241,241,153,329,329,0,153,31,52,109,137,0.12863070539419086,0.2157676348547718,0.31742738589211617,0.6825726141078838,0.6825726141078838,0.8278008298755186,0.8713692946058091,0.7842323651452282,444.0,0.921161825726141
Cross-Cultural,2,42,cs_budget_selected,5.0,1.0,0.8,482,241,241,48,434,434,0,48,106,31,189,108,0.43983402489626555,0.12863070539419086,0.0995850622406639,0.9004149377593361,0.9004149377593361,0.7157676348547718,0.5601659751037344,0.8713692946058091,309.0,0.6410788381742739
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,1.0,0.8,482,241,241,153,329,329,0,153,31,52,109,137,0.12863070539419086,0.2157676348547718,0.31742738589211617,0.6825726141078838,0.6825726141078838,0.8278008298755186,0.8713692946058091,0.7842323651452282,444.0,0.921161825726141
Cross-Cultural,2,42,cs_mondrian,5.0,2.0,,482,241,241,362,120,120,0,362,9,4,75,32,0.03734439834024896,0.016597510373443983,0.7510373443983402,0.24896265560165975,0.24896265560165975,0.9730290456431535,0.9626556016597511,0.983402489626556,753.0,1.562240663900415
Cross-Cultural,2,42,s1_reverse,5.0,2.0,,482,241,241,319,163,163,0,319,2,31,20,110,0.008298755186721992,0.12863070539419086,0.6618257261410788,0.3381742738589212,0.3381742738589212,0.9315352697095436,0.991701244813278,0.8713692946058091,795.0,1.6493775933609958
Cross-Cultural,2,42,cs_budget_selected,5.0,2.0,0.6,482,241,241,48,434,434,0,48,106,31,189,108,0.43983402489626555,0.12863070539419086,0.0995850622406639,0.9004149377593361,0.9004149377593361,0.7157676348547718,0.5601659751037344,0.8713692946058091,357.0,0.7406639004149378
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,2.0,0.6,482,241,241,20,462,462,0,20,62,83,144,173,0.2572614107883817,0.34439834024896265,0.04149377593360996,0.9585062240663901,0.9585062240663901,0.6991701244813278,0.7427385892116183,0.6556016597510373,517.0,1.0726141078838174
Cross-Cultural,2,42,cs_budget_selected,5.0,2.0,0.7,482,241,241,48,434,434,0,48,106,31,189,108,0.43983402489626555,0.12863070539419086,0.0995850622406639,0.9004149377593361,0.9004149377593361,0.7157676348547718,0.5601659751037344,0.8713692946058091,357.0,0.7406639004149378
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,2.0,0.7,482,241,241,20,462,462,0,20,62,83,144,173,0.2572614107883817,0.34439834024896265,0.04149377593360996,0.9585062240663901,0.9585062240663901,0.6991701244813278,0.7427385892116183,0.6556016597510373,517.0,1.0726141078838174
Cross-Cultural,2,42,cs_budget_selected,5.0,2.0,0.8,482,241,241,48,434,434,0,48,106,31,189,108,0.43983402489626555,0.12863070539419086,0.0995850622406639,0.9004149377593361,0.9004149377593361,0.7157676348547718,0.5601659751037344,0.8713692946058091,357.0,0.7406639004149378
Cross-Cultural,2,42,s2_oracle_scalar_alpha,5.0,2.0,0.8,482,241,241,20,462,462,0,20,62,83,144,173,0.2572614107883817,0.34439834024896265,0.04149377593360996,0.9585062240663901,0.9585062240663901,0.6991701244813278,0.7427385892116183,0.6556016597510373,517.0,1.0726141078838174
Cross-Cultural,2,42,cs_mondrian,10.0,0.25,,482,241,241,368,114,114,0,368,9,4,75,26,0.03734439834024896,0.016597510373443983,0.7634854771784232,0.23651452282157676,0.23651452282157676,0.9730290456431535,0.9626556016597511,0.983402489626556,141.0,0.2925311203319502
Cross-Cultural,2,42,s1_reverse,10.0,0.25,,482,241,241,326,156,156,0,326,2,31,13,110,0.008298755186721992,0.12863070539419086,0.6763485477178424,0.3236514522821577,0.3236514522821577,0.9315352697095436,0.991701244813278,0.8713692946058091,393.5,0.8163900414937759
Cross-Cultural,2,42,cs_budget_selected,10.0,0.25,0.6,482,241,241,328,154,154,0,328,23,4,95,32,0.0954356846473029,0.016597510373443983,0.6804979253112033,0.31950207468879666,0.31950207468879666,0.9439834024896265,0.9045643153526971,0.983402489626556,145.0,0.3008298755186722
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,0.25,0.6,482,241,241,286,196,196,0,286,5,27,64,100,0.02074688796680498,0.11203319502074689,0.5933609958506224,0.4066390041493776,0.4066390041493776,0.9336099585062241,0.979253112033195,0.8879668049792531,346.5,0.7188796680497925
Cross-Cultural,2,42,cs_budget_selected,10.0,0.25,0.7,482,241,241,335,147,147,0,335,19,4,94,30,0.07883817427385892,0.016597510373443983,0.6950207468879668,0.3049792531120332,0.3049792531120332,0.9522821576763485,0.921161825726141,0.983402489626556,142.75,0.2961618257261411
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,0.25,0.7,482,241,241,334,148,148,0,334,3,18,50,77,0.012448132780082987,0.07468879668049792,0.6929460580912863,0.3070539419087137,0.3070539419087137,0.9564315352697096,0.9875518672199171,0.9253112033195021,266.5,0.5529045643153527
Cross-Cultural,2,42,cs_budget_selected,10.0,0.25,0.8,482,241,241,370,112,112,0,370,9,4,73,26,0.03734439834024896,0.016597510373443983,0.7676348547717843,0.23236514522821577,0.23236514522821577,0.9730290456431535,0.9626556016597511,0.983402489626556,141.5,0.29356846473029047
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,0.25,0.8,482,241,241,373,109,109,0,373,2,15,30,62,0.008298755186721992,0.06224066390041494,0.7738589211618258,0.22614107883817428,0.22614107883817428,0.9647302904564315,0.991701244813278,0.9377593360995851,245.25,0.5088174273858921
Cross-Cultural,2,42,cs_mondrian,10.0,0.5,,482,241,241,368,114,114,0,368,9,4,75,26,0.03734439834024896,0.016597510373443983,0.7634854771784232,0.23651452282157676,0.23651452282157676,0.9730290456431535,0.9626556016597511,0.983402489626556,233.0,0.483402489626556
Cross-Cultural,2,42,s1_reverse,10.0,0.5,,482,241,241,326,156,156,0,326,2,31,13,110,0.008298755186721992,0.12863070539419086,0.6763485477178424,0.3236514522821577,0.3236514522821577,0.9315352697095436,0.991701244813278,0.8713692946058091,475.0,0.9854771784232366
Cross-Cultural,2,42,cs_budget_selected,10.0,0.5,0.6,482,241,241,178,304,304,0,178,68,15,159,62,0.2821576763485477,0.06224066390041494,0.36929460580912865,0.6307053941908713,0.6307053941908713,0.8278008298755186,0.7178423236514523,0.9377593360995851,307.0,0.6369294605809128
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,0.5,0.6,482,241,241,286,196,196,0,286,5,27,64,100,0.02074688796680498,0.11203319502074689,0.5933609958506224,0.4066390041493776,0.4066390041493776,0.9336099585062241,0.979253112033195,0.8879668049792531,418.0,0.8672199170124482
Cross-Cultural,2,42,cs_budget_selected,10.0,0.5,0.7,482,241,241,178,304,304,0,178,68,15,159,62,0.2821576763485477,0.06224066390041494,0.36929460580912865,0.6307053941908713,0.6307053941908713,0.8278008298755186,0.7178423236514523,0.9377593360995851,307.0,0.6369294605809128
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,0.5,0.7,482,241,241,334,148,148,0,334,3,18,50,77,0.012448132780082987,0.07468879668049792,0.6929460580912863,0.3070539419087137,0.3070539419087137,0.9564315352697096,0.9875518672199171,0.9253112033195021,350.0,0.7261410788381742
Cross-Cultural,2,42,cs_budget_selected,10.0,0.5,0.8,482,241,241,178,304,304,0,178,68,15,159,62,0.2821576763485477,0.06224066390041494,0.36929460580912865,0.6307053941908713,0.6307053941908713,0.8278008298755186,0.7178423236514523,0.9377593360995851,307.0,0.6369294605809128
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,0.5,0.8,482,241,241,373,109,109,0,373,2,15,30,62,0.008298755186721992,0.06224066390041494,0.7738589211618258,0.22614107883817428,0.22614107883817428,0.9647302904564315,0.991701244813278,0.9377593360995851,338.5,0.7022821576763485
Cross-Cultural,2,42,cs_mondrian,10.0,1.0,,482,241,241,368,114,114,0,368,9,4,75,26,0.03734439834024896,0.016597510373443983,0.7634854771784232,0.23651452282157676,0.23651452282157676,0.9730290456431535,0.9626556016597511,0.983402489626556,417.0,0.8651452282157677
Cross-Cultural,2,42,s1_reverse,10.0,1.0,,482,241,241,326,156,156,0,326,2,31,13,110,0.008298755186721992,0.12863070539419086,0.6763485477178424,0.3236514522821577,0.3236514522821577,0.9315352697095436,0.991701244813278,0.8713692946058091,638.0,1.3236514522821576
Cross-Cultural,2,42,cs_budget_selected,10.0,1.0,0.6,482,241,241,165,317,317,0,165,75,15,165,62,0.3112033195020747,0.06224066390041494,0.34232365145228216,0.6576763485477178,0.6576763485477178,0.8132780082987552,0.6887966804979253,0.9377593360995851,390.0,0.8091286307053942
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,1.0,0.6,482,241,241,261,221,221,0,261,9,31,73,108,0.03734439834024896,0.12863070539419086,0.5414937759336099,0.45850622406639,0.45850622406639,0.91701244813278,0.9626556016597511,0.8713692946058091,580.0,1.2033195020746887
Cross-Cultural,2,42,cs_budget_selected,10.0,1.0,0.7,482,241,241,165,317,317,0,165,75,15,165,62,0.3112033195020747,0.06224066390041494,0.34232365145228216,0.6576763485477178,0.6576763485477178,0.8132780082987552,0.6887966804979253,0.9377593360995851,390.0,0.8091286307053942
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,1.0,0.7,482,241,241,334,148,148,0,334,3,18,50,77,0.012448132780082987,0.07468879668049792,0.6929460580912863,0.3070539419087137,0.3070539419087137,0.9564315352697096,0.9875518672199171,0.9253112033195021,517.0,1.0726141078838174
Cross-Cultural,2,42,cs_budget_selected,10.0,1.0,0.8,482,241,241,165,317,317,0,165,75,15,165,62,0.3112033195020747,0.06224066390041494,0.34232365145228216,0.6576763485477178,0.6576763485477178,0.8132780082987552,0.6887966804979253,0.9377593360995851,390.0,0.8091286307053942
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,1.0,0.8,482,241,241,373,109,109,0,373,2,15,30,62,0.008298755186721992,0.06224066390041494,0.7738589211618258,0.22614107883817428,0.22614107883817428,0.9647302904564315,0.991701244813278,0.9377593360995851,525.0,1.0892116182572613
Cross-Cultural,2,42,cs_mondrian,10.0,2.0,,482,241,241,368,114,114,0,368,9,4,75,26,0.03734439834024896,0.016597510373443983,0.7634854771784232,0.23651452282157676,0.23651452282157676,0.9730290456431535,0.9626556016597511,0.983402489626556,785.0,1.6286307053941909
Cross-Cultural,2,42,s1_reverse,10.0,2.0,,482,241,241,326,156,156,0,326,2,31,13,110,0.008298755186721992,0.12863070539419086,0.6763485477178424,0.3236514522821577,0.3236514522821577,0.9315352697095436,0.991701244813278,0.8713692946058091,964.0,2.0
Cross-Cultural,2,42,cs_budget_selected,10.0,2.0,0.6,482,241,241,115,367,367,0,115,96,18,181,72,0.3983402489626556,0.07468879668049792,0.23858921161825727,0.7614107883817427,0.7614107883817427,0.7634854771784232,0.6016597510373444,0.9253112033195021,506.0,1.049792531120332
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,2.0,0.6,482,241,241,125,357,357,0,125,38,58,119,142,0.15767634854771784,0.24066390041493776,0.25933609958506226,0.7406639004149378,0.7406639004149378,0.8008298755186722,0.8423236514522822,0.7593360995850622,868.0,1.8008298755186722
Cross-Cultural,2,42,cs_budget_selected,10.0,2.0,0.7,482,241,241,115,367,367,0,115,96,18,181,72,0.3983402489626556,0.07468879668049792,0.23858921161825727,0.7614107883817427,0.7614107883817427,0.7634854771784232,0.6016597510373444,0.9253112033195021,506.0,1.049792531120332
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,2.0,0.7,482,241,241,125,357,357,0,125,38,58,119,142,0.15767634854771784,0.24066390041493776,0.25933609958506226,0.7406639004149378,0.7406639004149378,0.8008298755186722,0.8423236514522822,0.7593360995850622,868.0,1.8008298755186722
Cross-Cultural,2,42,cs_budget_selected,10.0,2.0,0.8,482,241,241,115,367,367,0,115,96,18,181,72,0.3983402489626556,0.07468879668049792,0.23858921161825727,0.7614107883817427,0.7614107883817427,0.7634854771784232,0.6016597510373444,0.9253112033195021,506.0,1.049792531120332
Cross-Cultural,2,42,s2_oracle_scalar_alpha,10.0,2.0,0.8,482,241,241,125,357,357,0,125,38,58,119,142,0.15767634854771784,0.24066390041493776,0.25933609958506226,0.7406639004149378,0.7406639004149378,0.8008298755186722,0.8423236514522822,0.7593360995850622,868.0,1.8008298755186722
Cross-Cultural,2,123,cs_mondrian,1.0,0.25,,482,241,241,259,223,223,0,259,27,17,78,101,0.11203319502074689,0.07053941908713693,0.5373443983402489,0.46265560165975106,0.46265560165975106,0.9087136929460581,0.8879668049792531,0.9294605809128631,108.75,0.22562240663900415
Cross-Cultural,2,123,s1_reverse,1.0,0.25,,482,241,241,259,223,223,0,259,27,17,78,101,0.11203319502074689,0.07053941908713693,0.5373443983402489,0.46265560165975106,0.46265560165975106,0.9087136929460581,0.8879668049792531,0.9294605809128631,108.75,0.22562240663900415
Cross-Cultural,2,123,cs_budget_selected,1.0,0.25,0.6,482,241,241,274,208,208,0,274,25,14,76,93,0.1037344398340249,0.058091286307053944,0.5684647302904564,0.4315352697095436,0.4315352697095436,0.9190871369294605,0.8962655601659751,0.941908713692946,107.5,0.22302904564315354
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,0.25,0.6,482,241,241,274,208,208,0,274,25,14,76,93,0.1037344398340249,0.058091286307053944,0.5684647302904564,0.4315352697095436,0.4315352697095436,0.9190871369294605,0.8962655601659751,0.941908713692946,107.5,0.22302904564315354
